district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Индустриальный,"Hesburger — работает (Mo-Th 10:00-22:00; Fr,Sa 10:00-23:00; Su 10:00-22:00)",4,osm_active,48.4019562558755,135.10268927739202,POSITIVE,1.0,1.0
Индустриальный,Баярд — работает (Mo-Su 09:00-20:00),4,osm_active,48.39829787773915,135.10267729006335,POSITIVE,1.0,1.0
Индустриальный,Самбери — работает (Mo-Su 08:00-22:00),4,osm_active,48.394897545643545,135.10417475023607,POSITIVE,1.0,1.0
Индустриальный,Бубль-Гум — работает (Mo-Su 10:00-21:00),4,osm_active,48.40076298610961,135.10304041400832,POSITIVE,1.0,1.0
Индустриальный,Л'Этуаль — работает (Mo-Su 10:00-20:00),4,osm_active,48.40086316618029,135.10267662375023,POSITIVE,1.0,1.0
Индустриальный,Эльдорадо — работает (Mo-Su 10:00-20:00),4,osm_active,48.39715720218836,135.0971823597933,POSITIVE,1.0,1.0
Индустриальный,СВИФ — работает (Mo-Sa 09:00-19:00; Su 10:00-17:00),4,osm_active,48.39585925376888,135.10044158257608,POSITIVE,1.0,1.0
Индустриальный,Горошек — работает (Mo-Su 08:00-22:00),4,osm_active,48.40106796260555,135.09918260902887,POSITIVE,1.0,1.0
Индустриальный,Lexus — работает (Mo-Su 09:00-20:00),4,osm_active,48.40119530608767,135.10452981619738,POSITIVE,1.0,1.0
Индустриальный,Toyota — работает (Mo-Su 09:00-20:00),4,osm_active,48.39370707601186,135.10427380200443,POSITIVE,1.0,1.0
Индустриальный,Панорама — работает (-02:00),4,osm_active,48.395288061452455,135.1095509725239,POSITIVE,1.0,1.0
Индустриальный,Ле Муррр — работает (Mo-Su 09:00-22:00),4,osm_active,48.40226848583016,135.10052534853224,POSITIVE,1.0,1.0
Индустриальный,Мир приключений — работает (Mo-Sa 10:00-19:00; Su 10:00-17:00),4,osm_active,48.398269409565415,135.1019477470625,POSITIVE,1.0,1.0
Индустриальный,Раз Два — работает (24/7),4,osm_active,48.408693675146694,135.10866398371965,POSITIVE,1.0,1.0
Индустриальный,Есть Детская библиотека # 2 (library),4,osm_positive,48.40155116893733,135.10430720587703,NEUTRAL,0.5,0.5
Индустриальный,Юнилаб — работает (Mo-Fr 07:30-19:00;Sa 08:00-12:00),4,osm_active,48.40369874331224,135.10361399678203,POSITIVE,1.0,1.0
Индустриальный,Оружейный двор — работает (Mo-Sa 10:00-19:00; Su 10:00-17:00),4,osm_active,48.40086055716967,135.09971138501984,POSITIVE,1.0,1.0
Индустриальный,"НК Альянс, АЗС №97 — работает (24/7)",4,osm_active,48.39688295227591,135.10075394148274,POSITIVE,1.0,1.0
Индустриальный,Амбар — работает (09:00-22:00),4,osm_active,48.407808330872214,135.10126172891688,POSITIVE,1.0,1.0
Индустриальный,Южный — работает (Mo-Su 09:00-21:00),4,osm_active,48.4005221594022,135.09780685298242,POSITIVE,1.0,1.0
Индустриальный,Детский сад №204 комбинированного вида — работает (Mo-Fr 07:00-19:00),4,osm_active,48.400863716888054,135.1020669790319,POSITIVE,1.0,1.0
Индустриальный,ННК АЗС №93 — работает (24/7),4,osm_active,48.399889085469,135.10777802703606,POSITIVE,1.0,1.0
Индустриальный,Аптечный складЪ — работает (08:00-22:00),4,osm_active,48.4018476108087,135.1024311981511,POSITIVE,1.0,1.0
Индустриальный,DNS Technopoint — работает (10:00-20:00),4,osm_active,48.40366002971323,135.10588491999286,POSITIVE,1.0,1.0
Индустриальный,Интернет-магазин корейской косметики EcoPlace — работает (Mo-Su 10:00-21:00),4,osm_active,48.39794115028891,135.10572613757105,POSITIVE,1.0,1.0
Индустриальный,Еврочехол — работает (Mo-Su 10:00-20:00),4,osm_active,48.401848926195434,135.10489722993424,POSITIVE,1.0,1.0
Индустриальный,Медицинский магазин — работает (Mo-Su 10:00-19:00),4,osm_active,48.40635966802019,135.11043301588134,POSITIVE,1.0,1.0
Индустриальный,Гиперавто — работает (Mo-Su 09:00-19:00),4,osm_active,48.40265498740288,135.11086597549908,POSITIVE,1.0,1.0
Индустриальный,Yves Rocher — работает (Mo-Su 10:00-21:00),4,osm_active,48.40163742245578,135.1015698145745,POSITIVE,1.0,1.0
Индустриальный,Коробок — работает (10:00 - 19:00),4,osm_active,48.397658949246626,135.1018593650557,POSITIVE,1.0,1.0
Индустриальный,Азиатско-Тихоокеанский Банк — работает (Mo-Fr 09:00-19:00;Sa 10:00-16:00;Su 10:00-15:00),4,osm_active,48.40304167110739,135.10172580361962,POSITIVE,1.0,1.0
Индустриальный,Азиатско-Тихоокеанский Банк — работает (Mo-Fr 09:00-19:00),4,osm_active,48.40161594967435,135.10214173482356,POSITIVE,1.0,1.0
Индустриальный,Раз Два — работает (24/7),4,osm_active,48.40584002118384,135.10542028150385,POSITIVE,1.0,1.0
Индустриальный,Раз Два — работает (24/7),4,osm_active,48.40390788786018,135.0967703139372,POSITIVE,1.0,1.0
Индустриальный,Техосмотр 27 — работает (Mo-Fr 09:00-18:00),4,osm_active,48.405672952929734,135.10249807597228,POSITIVE,1.0,1.0
Индустриальный,O'Hara — работает (Mo-Su 10:00-21:00),4,osm_active,48.40314485052393,135.1110510480789,POSITIVE,1.0,1.0
Индустриальный,Сотовый мир — работает (Mo-Sa 09:00-21:00;Su 10:00-20:00),4,osm_active,48.39707929239517,135.10349647099895,POSITIVE,1.0,1.0
Индустриальный,Сотовый мир — работает (Mo-Sa 09:00-21:00;Su 10:00-20:00),4,osm_active,48.40152265253266,135.09998469656,POSITIVE,1.0,1.0
Индустриальный,МТС — работает (Mo-Su 09:00-21:00),4,osm_active,48.40075885064323,135.10510522855577,POSITIVE,1.0,1.0
Индустриальный,DHL Express Easy — работает (Mo-Su 09:00-19:00),4,osm_active,48.39678071555583,135.10832909877607,POSITIVE,1.0,1.0
Индустриальный,Gloria Jeans — работает (Mo-Su 10:00-21:00),4,osm_active,48.39999946704696,135.10264217232952,POSITIVE,1.0,1.0
Индустриальный,Shagovita — работает (Mo-Su 10:00-22:00),4,osm_active,48.39719735700909,135.09951037654378,POSITIVE,1.0,1.0
Индустриальный,Галамарт — работает (Mo-Su 10:00-21:00),4,osm_active,48.39956434414076,135.10388003359637,POSITIVE,1.0,1.0
Индустриальный,Gloria Jeans — работает (Mo-Su 10:00-22:00),4,osm_active,48.407976195172,135.10560882239355,POSITIVE,1.0,1.0
Индустриальный,СДЭК — работает (Mo-Fr 10:00-20:00;Sa-Su 10:00-18:00),4,osm_active,48.40540428770469,135.1024855470686,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.40181571393671,135.1056245081246,POSITIVE,1.0,1.0
Индустриальный,Экономыч — работает (Mo-Su 07:00-22:00),4,osm_active,48.400711529989934,135.10306887967593,POSITIVE,1.0,1.0
Индустриальный,Экономыч — работает (Mo-Su 09:00-21:00),4,osm_active,48.39873904578785,135.10010929238382,POSITIVE,1.0,1.0
Индустриальный,Юнилаб — работает (Mo-Fr 07:30-19:00;Sa 08:00-16:00;Su 08:00-14:00),4,osm_active,48.40203493408165,135.11013364456176,POSITIVE,1.0,1.0
Индустриальный,Отличные наличные — работает (Mo-Su 09:00-20:00),4,osm_active,48.40077575940947,135.10512789555764,POSITIVE,1.0,1.0
Индустриальный,Отличные наличные — работает (Mo-Su 09:00-20:00),4,osm_active,48.40297820873826,135.10429405038326,POSITIVE,1.0,1.0
Индустриальный,МТС — работает (Mo-Su 10:00-21:00),4,osm_active,48.40183719272873,135.1006292251422,POSITIVE,1.0,1.0
Индустриальный,МТС — работает (Mo-Fr 09:00-19:00; Sa-Su 10:00-18:00),4,osm_active,48.40438427367503,135.10604934266456,POSITIVE,1.0,1.0
Индустриальный,Любимый — работает (Mo-Su 09:00-20:00),4,osm_active,48.405950354165974,135.10141405738892,POSITIVE,1.0,1.0
Индустриальный,Любимый — работает (Mo-Su 09:00-21:00),4,osm_active,48.40699565125307,135.1065490788379,POSITIVE,1.0,1.0
Индустриальный,Инвитро — работает (Mo-Fr 07:30-20:00;Sa-Su 08:00-18:00),4,osm_active,48.40087662742183,135.10118099420242,POSITIVE,1.0,1.0
Индустриальный,Совкомбанк — работает (Mo-Fr 09:00-19:00;Sa 10:00-19:00;Su 10:00-18:00),4,osm_active,48.400059803899765,135.10147955243178,POSITIVE,1.0,1.0
Индустриальный,Совкомбанк — работает (Mo-Fr 09:00-19:00;Sa 10:00-19:00),4,osm_active,48.39985522725707,135.10346019314514,POSITIVE,1.0,1.0
Индустриальный,Билайн — работает (Mo-Su 10:00-19:00),4,osm_active,48.40185361375531,135.10052302134378,POSITIVE,1.0,1.0
Индустриальный,Билайн — работает (Mo-Su 09:00-20:00),4,osm_active,48.39756292031536,135.10998379294657,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.39858172859434,135.1067647426745,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.39971452683376,135.10593356074486,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.400336545140185,135.10094528107112,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.39405410573048,135.108022850774,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40090767053543,135.1046271247799,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.4040279154616,135.10512252323153,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40027251691101,135.0980909680693,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40649130252858,135.1100992082195,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40440252245225,135.1083004953335,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.39969557751051,135.09964887935385,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40241198162259,135.1060466230299,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 10:00-22:00),4,osm_active,48.40569114340367,135.10175066958976,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.40388601741254,135.10478353033423,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.398218565805074,135.1043068694626,POSITIVE,1.0,1.0
Индустриальный,Я любимый супермаркет — работает (24/7),4,osm_active,48.39803625045285,135.10441804409757,POSITIVE,1.0,1.0
Индустриальный,Замки — недоступен,2,osm_access,48.40659866063119,135.10412720585197,NEGATIVE,0.0,0.0
Индустриальный,ПримСоцБанк — работает (Mo-Fr 10:00-18:00),4,osm_active,48.4035281598473,135.1053941042065,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-20:00),4,osm_active,48.4049076800906,135.1047184561513,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.40315236351514,135.1031190709952,POSITIVE,1.0,1.0
Индустриальный,Билайн — работает (Mo-Su 10:00-21:00),4,osm_active,48.403439535087294,135.10882192167955,POSITIVE,1.0,1.0
Индустриальный,Социальная аптека — работает (Mo-Su 08:00-22:00),4,osm_active,48.39771943056107,135.0987783907671,POSITIVE,1.0,1.0
Индустриальный,Социальная аптека — работает (Mo-Su 08:00-22:00),4,osm_active,48.40285612161778,135.1012280238727,POSITIVE,1.0,1.0
Индустриальный,Социальная аптека — работает (Mo-Su 08:00-22:00),4,osm_active,48.40147264342188,135.10547576054608,POSITIVE,1.0,1.0
Индустриальный,Семейная аптека — работает (Mo-Su 09:00-21:00),4,osm_active,48.3982854903901,135.10294329364598,POSITIVE,1.0,1.0
Индустриальный,Семейная аптека — работает (Mo-Su 09:00-21:00),4,osm_active,48.399074569992976,135.1058540824573,POSITIVE,1.0,1.0
Индустриальный,Сибинструмент — работает (Mo-Fr 08:30-17:00),4,osm_active,48.4034503910818,135.10046125179218,POSITIVE,1.0,1.0
Индустриальный,Бетховен — работает (24/7),4,osm_active,48.399534084541315,135.10424711160712,POSITIVE,1.0,1.0
Индустриальный,Белый кролик — работает (Mo-Su 10:00-21:00),4,osm_active,48.39672790008957,135.10437105584663,POSITIVE,1.0,1.0
Индустриальный,Белый кролик — работает (Mo-Su 09:00-21:00),4,osm_active,48.40217965137162,135.10902546329723,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 10:00-20:00),4,osm_active,48.40003830785836,135.10230330467542,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.40158651482817,135.10387171144268,POSITIVE,1.0,1.0
Индустриальный,Л'Этуаль — работает (Mo-Su 10:00-20:00),4,osm_active,48.399999324064936,135.10050576940992,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.40232528239633,135.09668126443066,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.398458263588495,135.1046412476963,POSITIVE,1.0,1.0
Индустриальный,Белый Кролик — работает (Mo-Su 09:00-21:00),4,osm_active,48.40508841582387,135.1010729200286,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.396388258845384,135.10631897248402,POSITIVE,1.0,1.0
Индустриальный,Xb store — работает (Mo-Su 10:00-22:00),4,osm_active,48.401054799254595,135.1067866817112,POSITIVE,1.0,1.0
Индустриальный,Xb store — работает (Mo-Su 09:00-23:00),4,osm_active,48.40074437064904,135.1017212790311,POSITIVE,1.0,1.0
Индустриальный,Xb store — работает (Mo-Su 09:00-22:50),4,osm_active,48.40073233614087,135.10507232088156,POSITIVE,1.0,1.0
Индустриальный,Xb store — работает (Mo-Su 11:00-23:00),4,osm_active,48.40655437199862,135.10040973018687,POSITIVE,1.0,1.0
Индустриальный,Пикассо — работает (Mo-Su 08:00-20:00),4,osm_active,48.40353850055224,135.1053808397139,POSITIVE,1.0,1.0
Индустриальный,ВТБ — работает (Mo-Fr 10:00-19:00; Sa 10:00-17:00),4,osm_active,48.39984183673715,135.1048184952902,POSITIVE,1.0,1.0
Индустриальный,ВТБ — недоступен,2,osm_access,48.40217733388469,135.09975234074258,NEGATIVE,0.0,0.0
Индустриальный,Sushi Sea — работает (Fr-Sa 10:00-23:00; Mo-Th 10:00-22:00; Su 11:00-22:00),4,osm_active,48.399834705462155,135.1024973807667,POSITIVE,1.0,1.0
Индустриальный,Бристоль — работает (Mo-Su 08:00-22:00),4,osm_active,48.40091435736153,135.10568883596935,POSITIVE,1.0,1.0
Индустриальный,Пятёрочка — работает (08:00-22:00),4,osm_active,48.40135833647073,135.1018041082999,POSITIVE,1.0,1.0
Индустриальный,СДЭК — работает (Mo-Fr 10:00-20:00; Sa-Su 10:00-18:00),4,osm_active,48.39855856274213,135.10936341118546,POSITIVE,1.0,1.0
Индустриальный,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,48.3987103505588,135.10117736321178,POSITIVE,1.0,1.0
Индустриальный,Boxberry — работает (Mo-Fr 10:00-19:00; Sa 10:00-17:00; Su 11:00-17:00),4,osm_active,48.400349439169865,135.0964036594158,POSITIVE,1.0,1.0
Индустриальный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,48.404780286531505,135.10109056841844,POSITIVE,1.0,1.0
Индустриальный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.402912750646465,135.09671660719826,POSITIVE,1.0,1.0
Индустриальный,Fit Service — работает (Mo-Su 09:00-21:00),4,osm_active,48.397892441744986,135.1090477987403,POSITIVE,1.0,1.0
Индустриальный,Маяк — работает (Mo-Su 09:00-21:00),4,osm_active,48.40105971534836,135.10345773204932,POSITIVE,1.0,1.0
Индустриальный,Озон — работает (Mo-Su 09:00-21:00),4,osm_active,48.40070739589041,135.1049981292107,POSITIVE,1.0,1.0
Индустриальный,585 Золотой — работает (Mo-Su 10:00-21:00),4,osm_active,48.39810059210743,135.10534825280544,POSITIVE,1.0,1.0
Индустриальный,Есть Дом культуры ТЭЦ-1 (community_centre),4,osm_positive,48.400536560670055,135.10283544804065,NEUTRAL,0.5,0.5
Индустриальный,Стоматологическая поликлиника № 18 — работает (Mo-Fr 08:00-14:00),4,osm_active,48.4019066214364,135.10433595272588,POSITIVE,1.0,1.0
Индустриальный,Много магазинов (25),5,infra,48.4036639571406,135.106114753777,POSITIVE,1.0,1.0
Индустриальный,Отличный транспорт (36),5,infra,48.40023666412516,135.10223688657874,NEUTRAL,0.5,0.5
Индустриальный,Парки (4),5,infra,48.40338438082736,135.1011033596775,NEUTRAL,0.5,0.5
Индустриальный,Площадки (13),5,infra,48.40373624599408,135.1025956049629,NEUTRAL,0.5,0.5
Индустриальный,Медицина (12),5,infra,48.40152905125833,135.10521539211678,NEUTRAL,0.5,0.5
Индустриальный,"Школы (9), садики (13)",5,infra,48.400174697893384,135.09959089924038,NEUTRAL,0.5,0.5
Индустриальный,Развитый район,5,infra,48.40326174825668,135.10442825501104,POSITIVE,1.0,1.0
Кировский,Магазинов нет,1,infra,48.499951681985614,135.0051812906302,NEUTRAL,0.5,0.5
Кировский,Плохой транспорт,1,infra,48.493272030819,135.00861055886435,NEUTRAL,0.5,0.5
Кировский,Парков нет,2,infra,48.49365881226384,135.00748586913377,NEUTRAL,0.5,0.5
Кировский,Площадок нет,1,infra,48.49561076956345,135.01176140250274,NEUTRAL,0.5,0.5
Кировский,Нет поликлиники,2,infra,48.49820315104798,135.00956823299998,NEUTRAL,0.5,0.5
Кировский,Аптек нет,1,infra,48.49878928878402,135.00945817135658,NEUTRAL,0.5,0.5
Кировский,Нет школ/садиков,1,infra,48.498805911790626,135.00742641870917,NEUTRAL,0.5,0.5
Кировский,Кафе нет,2,infra,48.49988983938813,135.01167569584698,NEUTRAL,0.5,0.5
Кировский,Слабая инфраструктура,2,infra,48.496236071309795,135.0066327394848,NEUTRAL,0.5,0.5
Краснофлотский,Есть Научно-техническая библиотека ТОГУ (library),4,osm_positive,48.53956552305067,135.0421091134833,NEUTRAL,0.5,0.5
Краснофлотский,"ННК, АЗС №50 — работает (24/7)",4,osm_active,48.535901281778685,135.04266573776644,POSITIVE,1.0,1.0
Краснофлотский,Наш маркет — доступен,5,osm_access,48.542082848008334,135.0389662507323,POSITIVE,1.0,1.0
Краснофлотский,"ННК, АЗС №56 — работает (24/7)",4,osm_active,48.5411682951015,135.041317364978,POSITIVE,1.0,1.0
Краснофлотский,Золотая птичка — доступен,5,osm_access,48.53651481898774,135.03613800054546,POSITIVE,1.0,1.0
Краснофлотский,Гастроном — работает (Mo-Su 08:00-23:00),4,osm_active,48.539283164169696,135.03851750516742,POSITIVE,1.0,1.0
Краснофлотский,Пиши Читай — недоступен,2,osm_access,48.539793137448896,135.03691875346047,NEGATIVE,0.0,0.0
Краснофлотский,ННК — работает (24/7),4,osm_active,48.540630867054055,135.0416366711196,POSITIVE,1.0,1.0
Краснофлотский,ННК — работает (24/7),4,osm_active,48.53949384336841,135.04124577021182,POSITIVE,1.0,1.0
Краснофлотский,Фасоль — работает (Mo-Su 08:00-20:00),4,osm_active,48.53534192551171,135.03848631588582,POSITIVE,1.0,1.0
Краснофлотский,Фасоль — доступен,5,osm_access,48.537872778968605,135.04052623846042,POSITIVE,1.0,1.0
Краснофлотский,"ННК, АЗС №12 — работает (24/7)",4,osm_active,48.5413508218591,135.0426324071141,POSITIVE,1.0,1.0
Краснофлотский,Раз Два — работает (Mo-Su 08:00-23:00),4,osm_active,48.538170880522614,135.04232808044668,POSITIVE,1.0,1.0
