district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Дзержинский,Boxberry — работает (Mo-Fr 10:00-19:00; Sa-Su 10:00-16:00),4,osm_active,48.75830404899164,44.474992954248854,POSITIVE,1.0,1.0
Дзержинский,Sokolov — работает (Mo-Su 10:00-22:00),4,osm_active,48.75645246069051,44.47329181021891,POSITIVE,1.0,1.0
Дзержинский,Sokolov — работает (Mo-Su 10:00-21:00),4,osm_active,48.75764011943635,44.47141718265274,POSITIVE,1.0,1.0
Дзержинский,Sunlight — работает (Mo-Su 09:00-20:00),4,osm_active,48.75335299812724,44.47365549922758,POSITIVE,1.0,1.0
Дзержинский,Lada Агат — работает (Mo-Su 08:00-20:00),4,osm_active,48.7552979199678,44.47003658182321,POSITIVE,1.0,1.0
Дзержинский,Продсклад Победа — работает (Mo-Su 08:00-21:00),4,osm_active,48.75982880485399,44.47329704747965,POSITIVE,1.0,1.0
Дзержинский,Fix Price — работает (Mo-Su 08:00-21:00),4,osm_active,48.757157815900314,44.4683109980939,POSITIVE,1.0,1.0
Дзержинский,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,48.75200516418629,44.47292908563481,POSITIVE,1.0,1.0
Дзержинский,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,48.758297694538584,44.47151583439358,POSITIVE,1.0,1.0
Дзержинский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.75696134859735,44.46332643087078,POSITIVE,1.0,1.0
Дзержинский,Sunlight — работает (Mo-Su 09:00-20:00),4,osm_active,48.754529205392544,44.46858634892749,POSITIVE,1.0,1.0
Дзержинский,Есть МОУ Центр детского творчества (community_centre),4,osm_positive,48.75476397204161,44.46798076426116,NEUTRAL,0.5,0.5
Дзержинский,Капучино — работает (12:00-24:00),4,osm_active,48.75001875076135,44.4750272945978,POSITIVE,1.0,1.0
Дзержинский,Рустерc — работает (24/7),4,osm_active,48.75418817181214,44.46478866432462,POSITIVE,1.0,1.0
Дзержинский,Шаверма — доступен,5,osm_access,48.75068794632684,44.47391819105962,POSITIVE,1.0,1.0
Дзержинский,МБУ СШОР №10 — работает (Mo-Sa 8:30-21:00),4,osm_active,48.75548182526096,44.47166365782998,POSITIVE,1.0,1.0
Дзержинский,Много магазинов (26),5,infra,48.7523443612636,44.480204616125654,POSITIVE,1.0,1.0
Дзержинский,Отличный транспорт (19),5,infra,48.75812021798045,44.47387056750575,NEUTRAL,0.5,0.5
Дзержинский,Парки (3),5,infra,48.75567562274355,44.473094348808345,NEUTRAL,0.5,0.5
Дзержинский,Площадки (8),5,infra,48.7590552411178,44.47279437388975,NEUTRAL,0.5,0.5
Дзержинский,Есть поликлиника,4,infra,48.75239682975541,44.46947414159463,NEUTRAL,0.5,0.5
Дзержинский,"Школы (5), садики (6)",5,infra,48.76097547283414,44.46938876575543,NEUTRAL,0.5,0.5
Дзержинский,Развитый район,5,infra,48.75413024971229,44.468090002443745,POSITIVE,1.0,1.0
Кировский,Магазинов нет,1,infra,48.605707322151616,44.48374885873471,NEUTRAL,0.5,0.5
Кировский,Плохой транспорт,1,infra,48.61058504420687,44.48187133858672,NEUTRAL,0.5,0.5
Кировский,Парков нет,2,infra,48.60844905906408,44.48731394101547,NEUTRAL,0.5,0.5
Кировский,Площадок нет,1,infra,48.60398099623729,44.48284155637728,NEUTRAL,0.5,0.5
Кировский,Нет поликлиники,2,infra,48.602123385787806,44.47985372119239,NEUTRAL,0.5,0.5
Кировский,Аптек нет,1,infra,48.606812138703944,44.47807887776623,NEUTRAL,0.5,0.5
Кировский,Кафе нет,2,infra,48.60272701196984,44.48805897001989,NEUTRAL,0.5,0.5
Кировский,Слабая инфраструктура,2,infra,48.60917120442635,44.4840336214137,NEUTRAL,0.5,0.5
Краснооктябрьский,"Teboil — работает (Mo-Su 00:10-03:45,04:00-23:55)",4,osm_active,48.77336702341725,44.55274517639766,POSITIVE,1.0,1.0
Краснооктябрьский,Teboil — доступен,5,osm_access,48.77962095723474,44.5604502331298,POSITIVE,1.0,1.0
Краснооктябрьский,Газпром — работает (24/7),4,osm_active,48.77309228870006,44.55595779175579,POSITIVE,1.0,1.0
Краснооктябрьский,Лукойл — работает (24/7),4,osm_active,48.78038584777336,44.55399106676852,POSITIVE,1.0,1.0
Краснооктябрьский,Газпром — работает (24/7),4,osm_active,48.77463630778335,44.54858018973904,POSITIVE,1.0,1.0
Краснооктябрьский,Сбербанк — работает (Mo-Fr 09:00-18:00),4,osm_active,48.77523818511385,44.552439475575355,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — недоступен,2,osm_access,48.7768833812404,44.55780862665193,NEGATIVE,0.0,0.0
Краснооктябрьский,Есть Библиотека № 8 (library),4,osm_positive,48.77544652127784,44.55515080948679,NEUTRAL,0.5,0.5
Краснооктябрьский,Медтехника — доступен,5,osm_access,48.77866787376577,44.553731522011,POSITIVE,1.0,1.0
Краснооктябрьский,Есть Библиотека № 6 им. В.В. Маяковского (library),4,osm_positive,48.77384951354431,44.550128559363095,NEUTRAL,0.5,0.5
Краснооктябрьский,Пятёрочка — доступен,5,osm_access,48.77489232774645,44.551075395009725,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — доступен,5,osm_access,48.77586108404245,44.5583509289032,POSITIVE,1.0,1.0
Краснооктябрьский,Почта России — доступен,5,osm_access,48.778181722668585,44.55481294511939,POSITIVE,1.0,1.0
Краснооктябрьский,Vega — доступен,5,osm_access,48.77720988304552,44.55132610875991,POSITIVE,1.0,1.0
Краснооктябрьский,Аккрас — работает (Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su Off),4,osm_active,48.777137705559774,44.54897486050477,POSITIVE,1.0,1.0
Краснооктябрьский,Аккрас — недоступен,2,osm_access,48.77480700490473,44.552554226001504,NEGATIVE,0.0,0.0
Краснооктябрьский,Покупочка — работает (Mo-Su 08:00-23:00),4,osm_active,48.77661940238834,44.55467748785415,POSITIVE,1.0,1.0
Краснооктябрьский,Покупочка — доступен,5,osm_access,48.77750434762753,44.554377190929216,POSITIVE,1.0,1.0
Краснооктябрьский,Конфетки-бараночки — работает (Mo-Sa 08:00-21:00; Su 09:00-21:00),4,osm_active,48.775636439411095,44.54594807882192,POSITIVE,1.0,1.0
Краснооктябрьский,Конфетки-бараночки — доступен,5,osm_access,48.77648317025691,44.54897111075646,POSITIVE,1.0,1.0
Краснооктябрьский,Радеж — работает (24/7),4,osm_active,48.7768528373881,44.5538504631346,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — доступен,5,osm_access,48.76783101365379,44.556173922836905,POSITIVE,1.0,1.0
Краснооктябрьский,Сбербанк — доступен,5,osm_access,48.76943376971083,44.550184962232606,POSITIVE,1.0,1.0
Краснооктябрьский,Вита Экспресс — работает (Mo-Fr 08:00-20:00;Sa-Su 09:00-20:00),4,osm_active,48.77755793742403,44.55726454953823,POSITIVE,1.0,1.0
Краснооктябрьский,Озерки — работает (Mo-Sa 08:00-21:00),4,osm_active,48.77486843989065,44.55334397263684,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — работает (08:00-23:00),4,osm_active,48.7784086420107,44.55580011251918,POSITIVE,1.0,1.0
Краснооктябрьский,Волгофарм — доступен,5,osm_access,48.77073679335109,44.548755039472475,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — работает (08:00-22:00),4,osm_active,48.77575205401823,44.5534619587508,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — доступен,5,osm_access,48.777796361496165,44.55170715156157,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — работает (08:00-21:30),4,osm_active,48.7755857684176,44.55293005511314,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — доступен,5,osm_access,48.77475598081664,44.55408594807617,POSITIVE,1.0,1.0
Краснооктябрьский,Детская поликлиника № 1 — доступен,5,osm_access,48.77021822462192,44.55499557976571,POSITIVE,1.0,1.0
Краснооктябрьский,Центр аллергологии и иммунологии — работает (Mo-Fr 08:00-19:00),4,osm_active,48.77637643596295,44.555937974773755,POSITIVE,1.0,1.0
Краснооктябрьский,Медуница — работает (24/7),4,osm_active,48.76810042644864,44.55595352207763,POSITIVE,1.0,1.0
Краснооктябрьский,"Внедорожник — работает (Mo-Fr 09:00-18:00, Sa 10:00-15:00)",4,osm_active,48.771114700646784,44.55499203540485,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит Косметик — доступен,5,osm_access,48.7748282486084,44.55494036858744,POSITIVE,1.0,1.0
Краснооктябрьский,Конфетки-бараночки — работает (Mo-Su 08:00-20:00),4,osm_active,48.77345199975304,44.5537935135482,POSITIVE,1.0,1.0
Краснооктябрьский,Есть Библиотека № 32 (library),4,osm_positive,48.7717795397408,44.55770315710718,NEUTRAL,0.5,0.5
Краснооктябрьский,Магнит — работает (08:00-23:00),4,osm_active,48.77898677088178,44.553987277667126,POSITIVE,1.0,1.0
Краснооктябрьский,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00),4,osm_active,48.77426487064003,44.554205099972506,POSITIVE,1.0,1.0
Краснооктябрьский,Волгофарм — доступен,5,osm_access,48.77838541112161,44.54936592134628,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит Аптека — доступен,5,osm_access,48.78104884661533,44.55213705110392,POSITIVE,1.0,1.0
Краснооктябрьский,Детская поликлиника №1 — работает (Mo-Sa 08:00-19:00),4,osm_active,48.76940962397457,44.55087081074231,POSITIVE,1.0,1.0
Краснооктябрьский,Детская поликлиника №1 — доступен,5,osm_access,48.77567311331871,44.55046413037121,POSITIVE,1.0,1.0
Краснооктябрьский,Детская поликлиника № 1 (отделение восстановительного лечения) — доступен,5,osm_access,48.771550401159416,44.55162213918953,POSITIVE,1.0,1.0
Краснооктябрьский,ЦирюльникЪ — работает (09:00-21:00),4,osm_active,48.78042564004961,44.55475783660908,POSITIVE,1.0,1.0
Краснооктябрьский,ЦирюльникЪ — доступен,5,osm_access,48.77433461358575,44.5487479965314,POSITIVE,1.0,1.0
Краснооктябрьский,Мегафон — работает (09:00-20:00),4,osm_active,48.777849429037005,44.55524051228632,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — работает (08:00-23:00),4,osm_active,48.77750517722538,44.55466772677059,POSITIVE,1.0,1.0
Краснооктябрьский,Креветка — работает (08:00-23:00),4,osm_active,48.7690177070773,44.550536449626115,POSITIVE,1.0,1.0
Краснооктябрьский,Волгоградский трикотаж — работает (09:00-19:00),4,osm_active,48.76914461684269,44.55846632154475,POSITIVE,1.0,1.0
Краснооктябрьский,Золотой стандарт — работает (Mo-Su 08:00-20:00),4,osm_active,48.7772121825694,44.55332906352895,POSITIVE,1.0,1.0
Краснооктябрьский,Baden — работает (Mo-Su 10:00-20:00),4,osm_active,48.78016334508092,44.555533318272026,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит Аптека — доступен,5,osm_access,48.768592641130155,44.5617090728061,POSITIVE,1.0,1.0
Краснооктябрьский,СладкоЁжка — работает (08:00-20:00),4,osm_active,48.7792578732489,44.54783486420478,POSITIVE,1.0,1.0
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.78073544490446,44.558115664215286,POSITIVE,1.0,1.0
Краснооктябрьский,Магнит — доступен,5,osm_access,48.77526645997112,44.54773209183912,POSITIVE,1.0,1.0
Краснооктябрьский,"Метизофф — работает (Mo-Fr 08:30-17:30, Sa 08:30-15:00)",4,osm_active,48.77431851060585,44.54676826660524,POSITIVE,1.0,1.0
Краснооктябрьский,МТС — работает (Mo-Su 09:00-20:00),4,osm_active,48.76869215790924,44.55720893047221,POSITIVE,1.0,1.0
Краснооктябрьский,Совкомбанк — работает (Mo-Fr 09:00-20:00;Sa 09:00-17:00;Su 10:00-16:00),4,osm_active,48.77126320580844,44.55032862165506,POSITIVE,1.0,1.0
Краснооктябрьский,Колесо.ру — работает (Mo-Su 09:00-21:00),4,osm_active,48.77750313686437,44.54988606869127,POSITIVE,1.0,1.0
Краснооктябрьский,KDL — работает (Mo-Fr 07:00-18:00; Sa 07:00-16:00; Su 07:00-15:00),4,osm_active,48.777309276416325,44.55121433116569,POSITIVE,1.0,1.0
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,48.77762407541022,44.54948282967159,POSITIVE,1.0,1.0
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.771593307921464,44.555294548697546,POSITIVE,1.0,1.0
Краснооктябрьский,DNS — работает (Mo-Su 10:00-20:00),4,osm_active,48.775262279632365,44.55481345870686,POSITIVE,1.0,1.0
Краснооктябрьский,DNS — доступен,5,osm_access,48.77462815575374,44.55716587177546,POSITIVE,1.0,1.0
Краснооктябрьский,Управдом — работает (Mo-Sa 09:00-19:00; Su 09:00-18:00),4,osm_active,48.77512594559588,44.55644679653115,POSITIVE,1.0,1.0
Краснооктябрьский,Нефертити — работает (Mo-Su 11:00-01:00),4,osm_active,48.7781637018353,44.555179368295725,POSITIVE,1.0,1.0
